runId,scrapedAt,source,productLineName,productLineId,productId,productName,cleanName,setName,setCode,setId,rarity,cardNumber,cardType,sealed,releaseDate,productUrl,imageUrl,thumbnailUrl,marketPrice,lowestPrice,lowestPriceWithShipping,medianPrice,listingsCount,availability,currency,lowestListingCondition,lowestListingPrinting,lowestListingLanguage,lowestListingSellerName,lowestListingQuantity,lowestListingPrice,lowestListingShippingPrice,lowestListingPriceWithShipping
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88816,Roseanne's Research,Roseanne's Research,POP Series 8,POP,1450,Uncommon,011/017,Supporter,false,,https://www.tcgplayer.com/product/88816/pokemon-pop-series-8-roseannes-research,https://tcgplayer-cdn.tcgplayer.com/product/88816_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88816_200w.jpg,10.77,1.99,4,25,16,Available,USD,Heavily Played,Normal,English,Yeti Gaming,1,4,1.49,5.49
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88817,Roselia,Roselia,EX Dragon,DR,1376,Holo Rare,9/97,Pokemon,false,2003-11-24T00:00:00Z,https://www.tcgplayer.com/product/88817/pokemon-ex-dragon-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88817_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88817_200w.jpg,15.34,3.19,3.19,,74,Available,USD,Near Mint,Holofoil,English,KingSquee,1,79.97,3.99,83.96
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88818,Roselia,Roselia,EX Legend Maker,LM,1378,Uncommon,42/92,Pokemon,false,2006-02-13T00:00:00Z,https://www.tcgplayer.com/product/88818/pokemon-ex-legend-maker-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88818_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88818_200w.jpg,1.18,0.3,0.3,2.08,70,Available,USD,Damaged,Normal,English,Just Mayhem TCG,1,0.33,1.49,1.82
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88819,Roselia,Roselia,Diamond and Pearl,DP,1430,Common,96/130,Pokemon,false,2007-05-23T00:00:00Z,https://www.tcgplayer.com/product/88819/pokemon-diamond-and-pearl-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88819_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88819_200w.jpg,0.52,0.07,0.1,0.54,264,Available,USD,Damaged,Normal,English,PartyPigeon,1,0.12,1.49,1.61
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88820,Roselia,Roselia,Secret Wonders,SW,1380,Uncommon,62/132,Pokemon,false,2007-11-07T00:00:00Z,https://www.tcgplayer.com/product/88820/pokemon-secret-wonders-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88820_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88820_200w.jpg,0.46,0.1,0.19,0.48,163,Available,USD,Near Mint,Normal,English,The Wasteland Gaming,2,0.75,3.99,4.74
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88821,Roselia,Roselia,Stormfront,SF,1369,Common,72/100,Pokemon,false,2008-11-05T00:00:00Z,https://www.tcgplayer.com/product/88821/pokemon-stormfront-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88821_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88821_200w.jpg,0.32,0.1,0.11,0.32,197,Available,USD,Moderately Played,Normal,English,Cats Catalogue,1,0.15,1.49,1.64
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88822,Roselia,Roselia,Supreme Victors,SV,1384,Common,123,Pokemon,false,2009-08-19T00:00:00Z,https://www.tcgplayer.com/product/88822/pokemon-supreme-victors-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88822_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88822_200w.jpg,0.3,0.07,0.07,0.3,168,Available,USD,Damaged,Normal,English,PartyPigeon,1,0.07,1.49,1.56
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88823,Roselia,Roselia,Unleashed,UL,1399,Common,61/95,Pokemon,false,2010-05-12T00:00:00Z,https://www.tcgplayer.com/product/88823/pokemon-unleashed-roselia,https://tcgplayer-cdn.tcgplayer.com/product/88823_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88823_200w.jpg,0.43,0.1,0.1,0.45,256,Available,USD,Moderately Played,Normal,English,SlothsCardVault,2,0.1,1.49,1.59
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88824,Roselia (12),Roselia (12),Dragons Exalted,DRX,1394,Uncommon,12/124,Pokemon,false,2012-08-15T00:00:00Z,https://www.tcgplayer.com/product/88824/pokemon-dragons-exalted-roselia-12,https://tcgplayer-cdn.tcgplayer.com/product/88824_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88824_200w.jpg,0.79,0.19,0.35,0.79,125,Available,USD,Near Mint,Normal,English,Godsarena,6,0.4,3.99,4.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88825,Roselia (13),Roselia (13),Dragons Exalted,DRX,1394,Common,13/124,Pokemon,false,2012-08-15T00:00:00Z,https://www.tcgplayer.com/product/88825/pokemon-dragons-exalted-roselia-13,https://tcgplayer-cdn.tcgplayer.com/product/88825_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88825_200w.jpg,0.24,0.12,0.12,0.25,222,Available,USD,Near Mint,Normal,English,Collection Three,1,0.4,3.99,4.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88826,Roserade,Roserade,Diamond and Pearl,DP,1430,Holo Rare,13/130,Pokemon,false,2007-05-23T00:00:00Z,https://www.tcgplayer.com/product/88826/pokemon-diamond-and-pearl-roserade,https://tcgplayer-cdn.tcgplayer.com/product/88826_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88826_200w.jpg,19.47,1.29,1.29,,107,Available,USD,Damaged,Holofoil,English,Nygn Games,1,2,1.49,3.49
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88827,Roserade,Roserade,Secret Wonders,SW,1380,Holo Rare,17/132,Pokemon,false,2007-11-07T00:00:00Z,https://www.tcgplayer.com/product/88827/pokemon-secret-wonders-roserade,https://tcgplayer-cdn.tcgplayer.com/product/88827_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88827_200w.jpg,6.8,1,1.7,,61,Available,USD,Damaged,Holofoil,English,Kiwis Game Corner,1,1.7,1.49,3.19
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88828,Roserade,Roserade,Stormfront,SF,1369,Rare,23/100,Pokemon,false,2008-11-05T00:00:00Z,https://www.tcgplayer.com/product/88828/pokemon-stormfront-roserade,https://tcgplayer-cdn.tcgplayer.com/product/88828_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88828_200w.jpg,1.19,0.5,0.5,1.38,65,Available,USD,Moderately Played,Normal,English,Galactic GrandHaven,1,0.85,1.49,2.34
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88829,Roserade,Roserade,Supreme Victors,SV,1384,Uncommon,81,Pokemon,false,2009-08-19T00:00:00Z,https://www.tcgplayer.com/product/88829/pokemon-supreme-victors-roserade,https://tcgplayer-cdn.tcgplayer.com/product/88829_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88829_200w.jpg,0.64,0.19,0.2,0.8,122,Available,USD,Heavily Played,Normal,English,Doug's Smoliv Garden,1,0.25,1.49,1.74
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88830,Roserade,Roserade,Unleashed,UL,1399,Rare,23/95,Pokemon,false,2010-05-12T00:00:00Z,https://www.tcgplayer.com/product/88830/pokemon-unleashed-roserade,https://tcgplayer-cdn.tcgplayer.com/product/88830_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88830_200w.jpg,0.81,0.25,0.25,0.84,125,Available,USD,Damaged,Normal,English,Vintage CPA,1,0.3,1.49,1.79
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88831,Roserade (14),Roserade (14),Dragons Exalted,DRX,1394,Uncommon,14/124,Pokemon,false,2012-08-15T00:00:00Z,https://www.tcgplayer.com/product/88831/pokemon-dragons-exalted-roserade-14,https://tcgplayer-cdn.tcgplayer.com/product/88831_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88831_200w.jpg,0.35,0.1,0.2,0.36,121,Available,USD,Damaged,Normal,English,Friendly Giant Games,1,0.2,1.49,1.69
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88832,Roserade (15),Roserade (15),Dragons Exalted,DRX,1394,Rare,15/124,Pokemon,false,2012-08-15T00:00:00Z,https://www.tcgplayer.com/product/88832/pokemon-dragons-exalted-roserade-15,https://tcgplayer-cdn.tcgplayer.com/product/88832_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88832_200w.jpg,24.47,19.23,19.35,25.68,83,Available,USD,Near Mint,Normal,English,pdcards,2,246.95,3.99,250.94
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88833,Roserade C,Roserade C,Supreme Victors,SV,1384,Rare,40,Pokemon,false,2009-08-19T00:00:00Z,https://www.tcgplayer.com/product/88833/pokemon-supreme-victors-roserade-c,https://tcgplayer-cdn.tcgplayer.com/product/88833_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88833_200w.jpg,3.51,0.6,0.6,4.1,96,Available,USD,Lightly Played,Reverse Holofoil,English,LegendsGR,1,24.98,3.99,28.97
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88834,Roserade GL,Roserade GL,Rising Rivals,RR,1367,Holo Rare,12/111,Pokemon,false,2009-05-16T00:00:00Z,https://www.tcgplayer.com/product/88834/pokemon-rising-rivals-roserade-gl,https://tcgplayer-cdn.tcgplayer.com/product/88834_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88834_200w.jpg,7.57,2.5,2.5,,33,Available,USD,Damaged,Reverse Holofoil,English,Hyper Tampa,1,2.5,1.49,3.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88835,Rotom,Rotom,Great Encounters,GE,1405,Holo Rare,7/106,Pokemon,false,2008-02-13T00:00:00Z,https://www.tcgplayer.com/product/88835/pokemon-great-encounters-rotom,https://tcgplayer-cdn.tcgplayer.com/product/88835_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88835_200w.jpg,47.8,4.99,6,,35,Available,USD,Heavily Played,Holofoil,English,EF Hurley & Co LLC,1,4.99,1.49,6.48
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88836,Rotom,Rotom,Majestic Dawn,MD,1390,Holo Rare,13/100,Pokemon,false,2008-05-21T00:00:00Z,https://www.tcgplayer.com/product/88836/pokemon-majestic-dawn-rotom,https://tcgplayer-cdn.tcgplayer.com/product/88836_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88836_200w.jpg,20.99,3.99,5.47,,28,Available,USD,Lightly Played,Holofoil,English,Izzis Gym SF,1,25.98,3.99,29.97
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88837,Rotom,Rotom,POP Series 9,POP,1446,Rare,005/017,Pokemon,false,,https://www.tcgplayer.com/product/88837/pokemon-pop-series-9-rotom,https://tcgplayer-cdn.tcgplayer.com/product/88837_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88837_200w.jpg,4.81,0.68,0.96,6.89,59,Available,USD,Heavily Played,Normal,English,Crimson Spring Games,1,1.15,1.49,2.64
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88838,Rotom,Rotom,Supreme Victors,SV,1384,Uncommon,82,Pokemon,false,2009-08-19T00:00:00Z,https://www.tcgplayer.com/product/88838/pokemon-supreme-victors-rotom,https://tcgplayer-cdn.tcgplayer.com/product/88838_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88838_200w.jpg,1.45,0.15,0.25,1.45,82,Available,USD,Heavily Played,Normal,English,Southern Island Shop,1,0.26,1.49,1.75
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88839,Rotom,Rotom,Undaunted,UD,1403,Rare,20/90,Pokemon,false,2010-08-18T00:00:00Z,https://www.tcgplayer.com/product/88839/pokemon-undaunted-rotom,https://tcgplayer-cdn.tcgplayer.com/product/88839_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88839_200w.jpg,10.42,5,5,12.99,20,Available,USD,Damaged,Normal,English,ShinyRocksGoods,4,5,5.75,10.75
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88840,Rotom (Team Plasma),Rotom (Team Plasma),Plasma Storm,PLS,1413,Uncommon,49/135,Pokemon,false,2013-02-06T00:00:00Z,https://www.tcgplayer.com/product/88840/pokemon-plasma-storm-rotom-team-plasma,https://tcgplayer-cdn.tcgplayer.com/product/88840_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88840_200w.jpg,0.49,0.12,0.15,0.51,151,Available,USD,Moderately Played,Normal,English,YodamanCards,1,0.22,1.49,1.71
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88841,Rufflet (86),Rufflet (86),Emerging Powers,EPO,1424,Common,86/98,Pokemon,false,2011-08-31T00:00:00Z,https://www.tcgplayer.com/product/88841/pokemon-emerging-powers-rufflet-86,https://tcgplayer-cdn.tcgplayer.com/product/88841_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88841_200w.jpg,0.32,0.05,0.07,0.35,237,Available,USD,Damaged,Normal,English,Mac's Knacks Plus,1,0.1,1.49,1.59
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88842,Rufflet (87),Rufflet (87),Emerging Powers,EPO,1424,Uncommon,87/98,Pokemon,false,2011-08-31T00:00:00Z,https://www.tcgplayer.com/product/88842/pokemon-emerging-powers-rufflet-87,https://tcgplayer-cdn.tcgplayer.com/product/88842_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88842_200w.jpg,0.28,0.11,0.11,0.28,182,Available,USD,Near Mint,Normal,English,EpicCardHub,5,0.4,3.99,4.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88843,Rufflet,Rufflet,Dragons Exalted,DRX,1394,Common,111/124,Pokemon,false,2012-08-15T00:00:00Z,https://www.tcgplayer.com/product/88843/pokemon-dragons-exalted-rufflet,https://tcgplayer-cdn.tcgplayer.com/product/88843_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88843_200w.jpg,0.26,0.1,0.13,0.27,190,Available,USD,Lightly Played,Normal,English,KGSONLINE,3,0.4,3.99,4.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88844,Rufflet,Rufflet,Plasma Storm,PLS,1413,Common,115/135,Pokemon,false,2013-02-06T00:00:00Z,https://www.tcgplayer.com/product/88844/pokemon-plasma-storm-rufflet,https://tcgplayer-cdn.tcgplayer.com/product/88844_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88844_200w.jpg,0.25,0.1,0.13,0.25,223,Available,USD,Moderately Played,Normal,English,Rare Collection,2,0.15,1.49,1.64
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88845,Ruin Wall,Ruin Wall,Neo Discovery,N2,1434,Uncommon,74/75,Trainer,false,2001-06-01T00:00:00Z,https://www.tcgplayer.com/product/88845/pokemon-neo-discovery-ruin-wall,https://tcgplayer-cdn.tcgplayer.com/product/88845_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88845_200w.jpg,2.32,0.15,0.19,,324,Available,USD,Lightly Played,Unlimited,English,ThriceAsNice TCG,2,0.4,3.99,4.39
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88846,Ruins Of Alph,Ruins Of Alph,Undaunted,UD,1403,Uncommon,76/90,Trainer,false,2010-08-18T00:00:00Z,https://www.tcgplayer.com/product/88846/pokemon-undaunted-ruins-of-alph,https://tcgplayer-cdn.tcgplayer.com/product/88846_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88846_200w.jpg,0.51,0.08,0.13,0.5,148,Available,USD,Near Mint,Normal,English,EpicCardHub,1,0.74,3.99,4.73
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88847,Sableye,Sableye,EX Sandstorm,SS,1392,Holo Rare,10/100,Pokemon,false,2003-09-18T00:00:00Z,https://www.tcgplayer.com/product/88847/pokemon-ex-sandstorm-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88847_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88847_200w.jpg,116.81,49.98,49.98,,12,Available,USD,Moderately Played,Reverse Holofoil,English,Foil Me Once,1,49.98,0,49.98
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88848,Sableye,Sableye,EX Deoxys,DX,1404,Rare,23/107,Pokemon,false,2005-02-14T00:00:00Z,https://www.tcgplayer.com/product/88848/pokemon-ex-deoxys-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88848_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88848_200w.jpg,39.66,15,15,40,39,Available,USD,Moderately Played,Normal,English,BashOnTCG,1,17,0.99,17.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88849,Sableye,Sableye,EX Holon Phantoms,HP,1379,Rare,31/110,Pokemon,false,2006-05-03T00:00:00Z,https://www.tcgplayer.com/product/88849/pokemon-ex-holon-phantoms-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88849_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88849_200w.jpg,4.41,0.5,0.8,6.08,50,Available,USD,Heavily Played,Normal,English,The CollectiveCCG,1,1.3,1.49,2.79
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88850,Sableye,Sableye,EX Crystal Guardians,CG,1395,Holo Rare,10/100,Pokemon,false,2006-08-30T00:00:00Z,https://www.tcgplayer.com/product/88850/pokemon-ex-crystal-guardians-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88850_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88850_200w.jpg,57.47,15.99,15.99,,53,Available,USD,Near Mint,Holofoil,English,pdcards,1,199.44,3.99,203.43
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88851,Sableye,Sableye,EX Power Keepers,PK,1383,Rare,22/108,Pokemon,false,2007-02-01T00:00:00Z,https://www.tcgplayer.com/product/88851/pokemon-ex-power-keepers-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88851_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88851_200w.jpg,1.45,0.3,0.38,1.47,150,Available,USD,Moderately Played,Normal,English,SparkmansPokemon,1,0.38,1.49,1.87
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88852,Sableye,Sableye,Secret Wonders,SW,1380,Uncommon,63/132,Pokemon,false,2007-11-07T00:00:00Z,https://www.tcgplayer.com/product/88852/pokemon-secret-wonders-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88852_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88852_200w.jpg,3.33,0.3,0.3,7.79,66,Available,USD,Heavily Played,Normal,English,2M Cards,1,0.5,1.49,1.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88853,Sableye,Sableye,Stormfront,SF,1369,Uncommon,48/100,Pokemon,false,2008-11-05T00:00:00Z,https://www.tcgplayer.com/product/88853/pokemon-stormfront-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88853_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88853_200w.jpg,6.87,1,2.12,6.87,92,Available,USD,Near Mint,Normal,English,Spheal's Deals,1,8,3.99,11.99
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88854,Sableye,Sableye,Undaunted,UD,1403,Uncommon,35/90,Pokemon,false,2010-08-18T00:00:00Z,https://www.tcgplayer.com/product/88854/pokemon-undaunted-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88854_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88854_200w.jpg,0.67,0.17,0.17,0.67,103,Available,USD,Heavily Played,Normal,English,DigiCardsMAX,1,0.25,1.49,1.74
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88855,Sableye,Sableye,Dark Explorers,DEX,1386,Uncommon,62/108,Pokemon,false,2012-05-09T00:00:00Z,https://www.tcgplayer.com/product/88855/pokemon-dark-explorers-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88855_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88855_200w.jpg,2.29,0.5,0.5,2.29,77,Available,USD,Heavily Played,Normal,English,PtownPkmn,1,1.2,1.49,2.69
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88856,Sableye,Sableye,Legendary Treasures,LTR,1409,Uncommon,61/113,Pokemon,false,2013-11-06T00:00:00Z,https://www.tcgplayer.com/product/88856/pokemon-legendary-treasures-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88856_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88856_200w.jpg,0.88,0.1,0.14,0.99,66,Available,USD,Lightly Played,Normal,English,Card Entrepreneur,1,0.89,3.99,4.88
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88857,Sableye,Sableye,XY Base Set,XY,1387,Uncommon,68/146,Pokemon,false,2014-02-05T00:00:00Z,https://www.tcgplayer.com/product/88857/pokemon-xy-base-set-sableye,https://tcgplayer-cdn.tcgplayer.com/product/88857_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88857_200w.jpg,0.5,0.07,0.07,0.5,184,Available,USD,Lightly Played,Normal,English,XtremeGames,7,0.48,3.99,4.47
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88858,Sableye (Team Plasma),Sableye (Team Plasma),Plasma Freeze,PLF,1382,Rare,49/116,Pokemon,false,2013-05-08T00:00:00Z,https://www.tcgplayer.com/product/88858/pokemon-plasma-freeze-sableye-team-plasma,https://tcgplayer-cdn.tcgplayer.com/product/88858_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88858_200w.jpg,3.57,1.73,1.73,4.99,39,Available,USD,Heavily Played,Normal,English,Pauls Gamerzone,1,1.73,1.49,3.22
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88859,Sableye G,Sableye G,Supreme Victors,SV,1384,Rare,41,Pokemon,false,2009-08-19T00:00:00Z,https://www.tcgplayer.com/product/88859/pokemon-supreme-victors-sableye-g,https://tcgplayer-cdn.tcgplayer.com/product/88859_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88859_200w.jpg,8.21,2,3,9.85,25,Available,USD,Damaged,Normal,English,Team Rocket's Cards,1,3,1.49,4.49
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88860,Sabrina (20),Sabrina (20),Gym Challenge,G2,1440,Holo Rare,020/132,Trainer,false,2000-10-16T00:00:00Z,https://www.tcgplayer.com/product/88860/pokemon-gym-challenge-sabrina-20,https://tcgplayer-cdn.tcgplayer.com/product/88860_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88860_200w.jpg,99.95,21.25,21.72,,47,Available,USD,Near Mint,Unlimited Holofoil,English,CardNAll Middletown,1,90.42,3.99,94.41
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88861,Sabrina (110),Sabrina (110),Gym Challenge,G2,1440,Rare,110/132,Trainer,false,2000-10-16T00:00:00Z,https://www.tcgplayer.com/product/88861/pokemon-gym-challenge-sabrina-110,https://tcgplayer-cdn.tcgplayer.com/product/88861_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88861_200w.jpg,23.01,1.99,1.99,,87,Available,USD,Damaged,Unlimited,English,SingledSingleSingles,1,1.99,1.79,3.78
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88862,Sabrina's Abra,Sabrina's Abra,WoTC Promo,PR,1418,Promo,19/53,Pokemon,false,1999-07-01T00:00:00Z,https://www.tcgplayer.com/product/88862/pokemon-wotc-promo-sabrinas-abra,https://tcgplayer-cdn.tcgplayer.com/product/88862_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88862_200w.jpg,51.9,13,15.58,53.99,44,Available,USD,Damaged,Normal,English,Snow Collects,1,15.58,0.99,16.57
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88863,Sabrina's Abra,Sabrina's Abra,Gym Heroes,G1,1441,Common,091/132,Pokemon,false,2000-10-14T00:00:00Z,https://www.tcgplayer.com/product/88863/pokemon-gym-heroes-sabrinas-abra,https://tcgplayer-cdn.tcgplayer.com/product/88863_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88863_200w.jpg,5.4,0.2,0.3,,252,Available,USD,Lightly Played,Unlimited,English,The Vault MKE,1,2.27,3.99,6.26
2026-09-03T09-23-42-672Z,2026-09-03T09:23:42.672Z,tcgplayer-search-api,Pokemon,3,88864,Sabrina's Abra (93),Sabrina's Abra (93),Gym Challenge,G2,1440,Common,093/132,Pokemon,false,2000-10-16T00:00:00Z,https://www.tcgplayer.com/product/88864/pokemon-gym-challenge-sabrinas-abra-93,https://tcgplayer-cdn.tcgplayer.com/product/88864_in_1000x1000.jpg,https://tcgplayer-cdn.tcgplayer.com/product/88864_200w.jpg,6.63,0.25,0.3,,257,Available,USD,Damaged,Unlimited,English,Bossdog,1,0.3,1.49,1.79
